One Last Breath,"629,00 TL",,,,4.24,34 ratings,Add to Cart,10/30/2024,PS5,27/3/2024,Adventure,CATNESS GAME STUDIOS SL,,,"Basque, Catalan, Chinese (Simplified), Chinese (Traditional), English, French (France), German, Japanese, Korean, Spanish",https://store.playstation.com/en-tr/concept/10009067
OTXO,"525,00 TL",,,,4.56,125 ratings,Add to Cart,10/30/2024,"PS4, PS5",27/3/2024,"Action, Shooter",Super Rare Games Limited,,,"Chinese (Simplified), English, French (France), German, Portuguese (Brazil), Russian, Spanish",English,"Chinese (Simplified), English, French (France), German, Portuguese (Brazil), Russian, Spanish",https://store.playstation.com/en-tr/concept/10009129
Fortress S,"699,00 TL",,,,1.53,17 ratings,Add to Cart,10/30/2024,PS5,27/3/2024,"Arcade, Casual, Party","CFK Co., Ltd.",,,"Chinese (Simplified), Chinese (Traditional), English, Japanese, Korean",https://store.playstation.com/en-tr/concept/10008800
Stasis: Bone Totem,"489,30 TL","699,00 TL",,,4.43,109 ratings,Add to Cart,10/30/2024,PS5,27/3/2024,Adventure,Feardemic,English,,"English, French (France), German, Italian, Japanese, Polish, Portuguese (Brazil), Russian, Spanish (Mexico), Turkish",https://store.playstation.com/en-tr/concept/10009356
Terra Memoria,"699,00 TL",,,,4.38,113 ratings,Add to Cart,10/30/2024,PS5,27/3/2024,Role Playing Games,Dear Villagers,,,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Japanese, Korean, Portuguese (Brazil), Spanish",https://store.playstation.com/en-tr/concept/10008701
3D Arcade Fishing,"279,60 TL","699,00 TL",,,2.75,12 ratings,Add to Cart,10/30/2024,PS5,26/3/2024,"Simulation, Sport",Markt+Technik Verlag GmbH,"English, German",,"Dutch, English, French (France), German, Italian, Spanish",https://store.playstation.com/en-tr/concept/10009598
Cazzarion: Space Ace,"69,00 TL",,,,4.53,19 ratings,Add to Cart,10/30/2024,PS5,26/3/2024,Arcade,Armin Unold,,,English,https://store.playstation.com/en-tr/concept/10010643
Sunny Café PS4 & PS5,"525,00 TL",,,,3.81,16 ratings,Add to Cart,10/30/2024,"PS4, PS5",26/3/2024,"Role Playing Games, Adventure, Adventure",eastasiasoft,Chinese,,"Chinese (Simplified), Chinese (Traditional), English",https://store.playstation.com/en-tr/concept/10008557
Last Case of Benedict Fox: Definitive Edition,"875,00 TL",,,,4.31,95 ratings,Add to Cart,10/30/2024,PS5,26/3/2024,"Adventure, Action",Plot Twist SA,English,,"Chinese (Simplified), English, French (France), German, Italian, Polish, Portuguese (Brazil), Spanish",https://store.playstation.com/en-tr/concept/10010041
Planet Zoo,"1.224,30 TL","1.749,00 TL",Game Trial,,4.43,2.7k ratings,Add to Cart,10/30/2024,PS5,26/3/2024,"Simulation, Family, Casual",FRONTIER DEVELOPMENTS PLC,"Chinese, English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Spanish, Spanish (Mexico)",,"Chinese (Simplified), Chinese (Traditional), Czech, Danish, Dutch, English, French (France), German, Italian, Japanese, Korean, Norwegian, Polish, Portuguese (Brazil), Spanish, Spanish (Mexico), Swedish",https://store.playstation.com/en-tr/concept/10009025
SOUTH PARK: SNOW DAY!,"1.049,00 TL",,,,3.21,3.5k ratings,Add to Cart,10/30/2024,PS5,26/3/2024,Action,THQ NORDIC GMBH,English,,"English, French (France), German, Japanese, Korean, Polish, Portuguese (Brazil), Spanish, Spanish (Mexico)",https://store.playstation.com/en-tr/concept/10008055
Bulwark Evolution: Falconeer Chronicles,"699,00 TL",,,,4.14,277 ratings,Add to Cart,10/30/2024,"PS4, PS5",26/3/2024,Strategy,WIRED PRODUCTIONS LIMITED,English,,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Spanish",https://store.playstation.com/en-tr/concept/10008538
Contraptions Collection,"1.049,00 TL",,,,5,3 ratings,Add to Cart,10/30/2024,PS5,25/3/2024,Puzzle,FUNBOX MEDIA LIMITED,,,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Portugal), Russian, Spanish",https://store.playstation.com/en-tr/concept/10009782
Clown Art,"349,00 TL",,,,2.43,49 ratings,Add to Cart,10/30/2024,PS5,24/3/2024,"Horror, Action, Horror",GAMING DEV SRL,,,English,https://store.playstation.com/en-tr/concept/10009844
Brick Buster,"55,50 TL",,,,4.33,24 ratings,Add to Cart,10/30/2024,PS5,22/3/2024,Arcade,Aristo Studio s.r.o.,,,English,https://store.playstation.com/en-tr/concept/10010550
The Legend of Legacy HD Remastered,"899,00 TL",,,,3.42,43 ratings,Add to Cart,10/30/2024,"PS4, PS5",22/3/2024,Role Playing Games,NIS America,English,,English,https://store.playstation.com/en-tr/concept/10008524
Learn to Play Vol. 1 - Fruit Collect,"34,50 TL",,,,4.17,82 ratings,Add to Cart,10/30/2024,PS5,22/3/2024,"Action, Casual, Family",eastasiasoft,,,English,https://store.playstation.com/en-tr/concept/10010675
Flower Shop: Winter In Fairbrook PS4® & PS5®,"209,40 TL","349,00 TL",,,3.75,4 ratings,Add to Cart,10/30/2024,"PS4, PS5",21/3/2024,"Adventure, Adventure, Adventure",Ratalaika Games SL,,,English,https://store.playstation.com/en-tr/concept/10009821
Dragon's Dogma 2,"2.599,00 TL",,,,4.06,29k ratings,Add to Cart,10/30/2024,PS5,21/3/2024,"Role Playing Games, Action",CE EUROPE LIMITED,"English, Japanese",,"Arabic, English, French (France), German, Italian, Japanese, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",https://store.playstation.com/en-tr/concept/10005844
HappyFunland,"879,00 TL",,,,3.89,161 ratings,Add to Cart,10/30/2024,PS5,22/3/2024,Horror,PERPETUAL,English,,English,https://store.playstation.com/en-tr/concept/10008565
Heaven Jump,"55,50 TL",,,,3.86,28 ratings,Add to Cart,10/30/2024,PS5,21/3/2024,"Adventure, Arcade",Aristo Studio s.r.o.,,,English,https://store.playstation.com/en-tr/concept/10010124
Mr. Brocco & Co.,"175,00 TL",,,,4.07,27 ratings,Add to Cart,10/30/2024,"PS4, PS5",21/3/2024,Adventure,ESDigital Games LTD,,,English,https://store.playstation.com/en-tr/concept/10008144
NIGHTGHAST,"105,00 TL",,,,3.76,93 ratings,Add to Cart,10/30/2024,PS5,21/3/2024,Horror,Playstige Interactive,English,,English,https://store.playstation.com/en-tr/concept/10009760
Rise of the Ronin™,"2.799,00 TL",,,,4.19,17k ratings,Add to Cart,10/30/2024,PS5,21/3/2024,"Action, Adventure",Sony Interactive Entertainment Europe,"English, French (France), German, Italian, Japanese, Spanish",,"Danish, Dutch, English, Finnish, French (France), German, Italian, Japanese, Norwegian, Polish, Portuguese (Portugal), Russian, Spanish, Swedish, Turkish",https://store.playstation.com/en-tr/concept/10003386
Kingdoms and Castles,"404,25 TL","525,00 TL",,,4.57,246 ratings,Add to Cart,10/30/2024,"PS4, PS5",21/3/2024,"Strategy, Simulator",BLITWORKS SL,,,"Chinese (Simplified), Chinese (Traditional), Dutch, English, French (France), German, Italian, Japanese, Korean, Norwegian, Polish, Portuguese (Brazil), Romanian, Russian, Spanish, Spanish (Mexico), Swedish, Turkish, Ukrainian",https://store.playstation.com/en-tr/concept/10008416
Tram Simulator Urban Transit,"699,00 TL",,,,3.77,219 ratings,Add to Cart,10/30/2024,"PS4, PS5",21/3/2024,Simulation,astragon Entertainment GmbH,"English, German",,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Turkish",https://store.playstation.com/en-tr/concept/10009242
Around The World: Travel To Brazil Collector's Edition,"349,00 TL",,,,3.43,7 ratings,Add to Cart,10/30/2024,PS5,21/3/2024,Adventure,OCEAN MEDIA LLC,,,"English, French (France), German, Russian",https://store.playstation.com/en-tr/concept/10010318
Jewel Match Solitaire: Winterscapes 2 Collector's Edition,"349,00 TL",,,,4.2,10 ratings,Add to Cart,10/30/2024,PS5,21/3/2024,Casual,OCEAN MEDIA LLC,,,English,https://store.playstation.com/en-tr/concept/10010452
Just Find It 2 Collector's Edition,"349,00 TL",,,,4.11,9 ratings,Add to Cart,10/30/2024,PS5,21/3/2024,Adventure,OCEAN MEDIA LLC,,,"Dutch, English, German",https://store.playstation.com/en-tr/concept/10010456
Lost & Found Agency Collector's Edition,"349,00 TL",,,,3.84,19 ratings,Add to Cart,10/30/2024,PS5,21/3/2024,Adventure,OCEAN MEDIA LLC,,,"English, French (France), German, Russian",https://store.playstation.com/en-tr/concept/10010317
Nature Escapes 3 Collector's Edition,"349,00 TL",,,,3.13,8 ratings,Add to Cart,10/30/2024,PS5,21/3/2024,Puzzle,OCEAN MEDIA LLC,,,English,https://store.playstation.com/en-tr/concept/10010345
Puzzle Vacations: Greece And Turkey Collector's Edition,"349,00 TL",,,,2.5,4 ratings,Add to Cart,10/30/2024,PS5,21/3/2024,Puzzle,OCEAN MEDIA LLC,,,English,https://store.playstation.com/en-tr/concept/10010347
Puzzle Vacations: Thailand and Cambodia,"349,00 TL",,,,4,3 ratings,Add to Cart,10/30/2024,PS5,21/3/2024,Puzzle,OCEAN MEDIA LLC,,,English,https://store.playstation.com/en-tr/concept/10010346
So Much Stuff 2 Collector's Edition,"349,00 TL",,,,4,11 ratings,Add to Cart,10/30/2024,PS5,21/3/2024,Puzzle,OCEAN MEDIA LLC,,,English,https://store.playstation.com/en-tr/concept/10010319
Heritage of Eternal Splitting,"34,50 TL",,,,3.68,115 ratings,Add to Cart,10/30/2024,PS5,26/4/2024,"Action, Strategy, Brain Training",ERIK GAMES YAZILIM OYUN TEKNOLOJILERI TICARET ANONIM SIRKETI,,,"English, Japanese, Korean",https://store.playstation.com/en-tr/concept/10010573
Hyper Turbo Boost,"104,70 TL","349,00 TL","80,27 TL","349,00 TL",3,11 ratings,Add to Cart,10/30/2024,PS5,14/3/2024,Driving/Racing,e-llusiontertainment,,,English,https://store.playstation.com/en-tr/concept/10010386
Krimson,"349,00 TL",,,,4.88,40 ratings,Add to Cart,10/30/2024,PS5,20/3/2024,"Horror, Music/Rhythm",PM Studios,,,English,https://store.playstation.com/en-tr/concept/10009665
Shines Over: The Damned,"269,00 TL",,,,2.62,42 ratings,Add to Cart,10/30/2024,PS5,20/3/2024,"Horror, Adventure",Firenut Consulting S.L.,English,,English,https://store.playstation.com/en-tr/concept/10009421
Alone in the Dark,"2.099,00 TL",,,,3.96,2.1k ratings,Add to Cart,10/30/2024,PS5,20/3/2024,"Horror, Adventure, Puzzle",THQ NORDIC GMBH,"English, French (France), German, Japanese",,"Arabic, Chinese (Simplified), Chinese (Traditional), English, French (France), German, Hindi, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish",https://store.playstation.com/en-tr/concept/10005283
Right and Down and Dice,"251,40 TL","419,00 TL","209,50 TL","419,00 TL",4.15,47 ratings,Add to Cart,10/30/2024,PS5,20/3/2024,"Role Playing Games, Puzzle, Strategy","MARCER GAMES, SL",,,"Chinese (Simplified), English, French (France), German, Italian, Japanese, Korean, Portuguese (Portugal), Spanish",https://store.playstation.com/en-tr/concept/10009952
Power of Ten,"307,30 TL","439,00 TL","263,40 TL","439,00 TL",4.67,18 ratings,Add to Cart,10/30/2024,PS5,19/3/2024,Action,"Pew Times Three, LLC",,,"English, French (France), German, Hungarian, Polish, Portuguese (Brazil), Spanish, Spanish (Mexico), Turkish, Ukrainian",https://store.playstation.com/en-tr/concept/10008629
Cazzarion: Shellfish Frenzy,"69,00 TL",,,,4.29,28 ratings,Add to Cart,10/30/2024,PS5,19/3/2024,Casual,Armin Unold,,,English,https://store.playstation.com/en-tr/concept/10010585
Master Maker 3D Ultimate PS4 & PS5,"175,00 TL",,,,4.13,16 ratings,Add to Cart,10/30/2024,"PS4, PS5",19/3/2024,"Action, Adventure, Family",eastasiasoft,,,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Portugal), Spanish",https://store.playstation.com/en-tr/concept/10008737
GODS EATER BURST PS4™ & PS5®,"349,00 TL",,Included,"349,00 TL",4.14,217 ratings,Add to Cart,10/30/2024,"PS4, PS5",19/3/2024,"Action, Adventure",BANDAI NAMCO ENTERTAINMENT EUROPE,English,,English,https://store.playstation.com/en-tr/concept/10005103
Cazzarion: Ghost Frenzy,"69,00 TL",,,,3.81,27 ratings,Add to Cart,10/30/2024,PS5,20/3/2024,Casual,Armin Unold,,,English,https://store.playstation.com/en-tr/concept/10010597
Hi-Fi RUSH,"507,83 TL",,,,4.81,4.8k ratings,Add to Cart,10/30/2024,PS5,19/3/2024,Action,Bethesda,"English, French (France), German, Italian, Japanese, Polish, Portuguese (Brazil), Spanish, Spanish (Mexico)",,"Arabic, Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",https://store.playstation.com/en-tr/concept/10008685
cyubeVR,"983,20 TL","1.229,00 TL","921,75 TL","1.229,00 TL",4.47,847 ratings,Add to Cart,10/30/2024,PS5,16/3/2024,"Unique, Unique",Stonebrick Studios GmbH,,,"English, French (France), German, Italian, Polish, Portuguese (Brazil), Spanish",https://store.playstation.com/en-tr/concept/10009430
Outcast - A New Beginning,"1.399,00 TL",,,,3.6,1.3k ratings,Add to Cart,10/30/2024,PS5,15/3/2024,"Action, Role Playing Games",THQ NORDIC GMBH,"Chinese, English, French (France), German, Japanese, Polish, Russian, Spanish",,"Arabic, Chinese (Simplified), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish",https://store.playstation.com/en-tr/concept/10003564
Orion Haste PS4® & PS5®,"125,40 TL","209,00 TL",,,4.12,17 ratings,Add to Cart,10/30/2024,"PS4, PS5",14/3/2024,"Action, Arcade, Action",Ratalaika Games SL,,,"English, French (France), German, Japanese, Portuguese (Portugal), Spanish",https://store.playstation.com/en-tr/concept/10009967
PJ Masks Power Heroes: Mighty Alliance,"699,50 TL","1.399,00 TL",,,4.63,16 ratings,Add to Cart,10/30/2024,"PS4, PS5",14/3/2024,"Action, Family, Adventure",Outright Games LLC,"English, French (France), Spanish (Mexico)",,"Arabic, Danish, Dutch, English, Finnish, French (France), German, Italian, Norwegian, Polish, Portuguese (Brazil), Spanish, Spanish (Mexico), Swedish",https://store.playstation.com/en-tr/concept/10007261
Sherlock Purr 2,"349,00 TL",,,,3,18 ratings,Add to Cart,10/30/2024,"PS4, PS5",14/3/2024,"Puzzle, Casual",COMMANDO PANDA  SP. Z O.O.,,,"Chinese (Simplified), Chinese (Traditional), Dutch, English, French (France), German, Italian, Japanese, Korean, Portuguese (Portugal), Spanish","Chinese (Simplified), Chinese (Traditional), Dutch, English, French (France), German, Italian, Japanese, Korean, Spanish",https://store.playstation.com/en-tr/concept/10010224
Good Guys,"17,00 TL",,,,4.11,141 ratings,Add to Cart,10/30/2024,PS5,14/3/2024,Adventure,Volkov Konstantin Sergeevich,,,"English, German, Russian",https://store.playstation.com/en-tr/concept/10010438
Paint the Town Red,"386,75 TL","595,00 TL","327,25 TL","595,00 TL",4.43,1.7k ratings,Add to Cart,10/30/2024,"PS4, PS5",28/7/2021,Action,South East Games Pty Ltd,English,,"Arabic, Bulgarian, Chinese (Simplified), Chinese (Traditional), Czech, Danish, Dutch, English, Finnish, French (France), German, Greek, Hungarian, Italian, Japanese, Korean, Norwegian, Polish, Portuguese (Brazil), Portuguese (Portugal), Romanian, Russian, Spanish, Swedish, Thai, Turkish, Ukrainian",https://store.playstation.com/en-tr/concept/10001938
Paint the Town Red VR,"454,35 TL","699,00 TL","384,45 TL","699,00 TL",4.51,84 ratings,Add to Cart,10/30/2024,PS5,25/7/2024,Action,South East Games Pty Ltd,English,,"Arabic, Bulgarian, Chinese (Simplified), Chinese (Traditional), Czech, Danish, Dutch, English, Finnish, French (France), German, Greek, Hungarian, Italian, Japanese, Korean, Norwegian, Polish, Portuguese (Brazil), Portuguese (Portugal), Romanian, Russian, Spanish, Swedish, Thai, Turkish, Ukrainian",https://store.playstation.com/en-tr/concept/10009936
Rebel Transmute,"699,00 TL",,,,4,25 ratings,Add to Cart,10/30/2024,"PS4, PS5",14/3/2024,"Adventure, Action",JANDUSOFT S.L.,,,"Catalan, Chinese (Simplified), Chinese (Traditional), English, French (France), German, Japanese, Korean, Portuguese (Brazil), Spanish",https://store.playstation.com/en-tr/concept/10010442
STAR WARS™ Battlefront Classic Collection,"1.229,00 TL",,,,2.93,7.6k ratings,Add to Cart,10/30/2024,"PS4, PS5",13/3/2024,"Shooter, Shooter","ASPYR MEDIA, INC",English,,"Chinese (Simplified), English, French (France), German, Italian, Russian, Spanish",https://store.playstation.com/en-tr/concept/10008554
Cartel Tycoon,"734,30 TL","1.049,00 TL",,,3.46,221 ratings,Add to Cart,10/30/2024,PS5,13/3/2024,"Simulation, Strategy",tinyBuild LLC,,,"Chinese (Simplified), English, French (France), German, Italian, Portuguese (Portugal), Russian, Spanish, Turkish",https://store.playstation.com/en-tr/concept/10008032
Corbid! A Colorful Adventure,"349,00 TL",,,,4.5,6 ratings,Add to Cart,10/30/2024,"PS4, PS5",13/3/2024,Puzzle,Meridiem Games S.L,,,"Catalan, English, French (France), German, Spanish",https://store.playstation.com/en-tr/concept/10001257
Dungeon Drafters,"875,00 TL",,,,3.92,62 ratings,Add to Cart,10/30/2024,"PS4, PS5",13/3/2024,Role Playing Games,DANGEN ENTERTAINMENT,,,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Japanese, Korean, Portuguese (Brazil), Russian, Spanish (Mexico)",https://store.playstation.com/en-tr/concept/10008712
Ib,"529,00 TL",,,,4.89,201 ratings,Add to Cart,10/30/2024,PS5,13/3/2024,"Adventure, Horror, Role Playing Games",PLAYISM,,,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Spanish, Thai",https://store.playstation.com/en-tr/concept/10008940
WHAT THE GOLF?,"595,00 TL",,,,4.8,187 ratings,Add to Cart,10/30/2024,"PS4, PS5",14/3/2024,"Casual, Adventure, Family",TRIBAND PRODUCTION,,,"Arabic, Catalan, Chinese (Simplified), Chinese (Traditional), Dutch, English, French (Canada), French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish, Swedish, Thai, Turkish","Arabic, Chinese (Simplified), Chinese (Traditional), Dutch, English, French (Canada), French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish, Swedish, Thai, Turkish",https://store.playstation.com/en-tr/concept/10002260
Llamasoft: The Jeff Minter Story,"710,50 TL","1.015,00 TL",,,4.84,50 ratings,Add to Cart,10/30/2024,"PS4, PS5",13/3/2024,"Shooter, Arcade",Digital Eclipse Entertainment Partners Co.,English,,"English, French (France), German, Italian, Japanese, Spanish",https://store.playstation.com/en-tr/concept/10008403
Just Find It Collector's Edition,"349,00 TL",,,,4.32,28 ratings,Add to Cart,10/30/2024,PS5,13/3/2024,Puzzle,OCEAN MEDIA LLC,,,"Dutch, English, German",https://store.playstation.com/en-tr/concept/10010349
